SczhEnG_2019	adi_Scaffold16	78.939	1187	231	17	215941	217118	380931	382107	0.0	789
SczhEnG_202	adi_Scaffold2196	93.636	110	6	1	1	110	11665	11773	3.04e-38	163
SczhEnG_2021	adi_Scaffold1316	83.696	184	16	9	1768	1940	28277	28097	9.83e-37	161
SczhEnG_2027	adi_Scaffold530	77.992	259	41	13	33596	33851	77258	77503	3.42e-32	148
SczhEnG_2028	adi_Scaffold180	91.705	217	16	2	10924	11140	114186	113972	2.89e-77	300
SczhEnG_203	adi_Scaffold246	82.372	312	55	0	50579	50890	93685	93374	3.38e-69	272
SczhEnG_2032	adi_Scaffold31	82.132	319	57	0	195563	195881	202276	202594	2.09e-69	274
SczhEnG_2034	adi_Scaffold3467	86.226	726	90	8	1429	2144	5810	5085	0.0	778
SczhEnG_2035	adi_Scaffold482	82.646	703	93	22	29588	30269	150726	150032	5.51e-166	595
SczhEnG_2036	adi_Scaffold648	94.907	216	11	0	96524	96739	114048	114263	6.25e-89	339
SczhEnG_2038	adi_Scaffold1024	88.519	270	31	0	13677	13946	98824	99093	1.91e-86	327
SczhEnG_204	adi_Scaffold1045	89.655	203	21	0	1186	1388	17268	17066	3.92e-67	259
SczhEnG_2044	adi_Scaffold1801	91.262	103	9	0	1791	1893	33036	33138	2.99e-31	141
SczhEnG_2046	adi_Scaffold214	93.103	116	8	0	21491	21606	229234	229349	9.20e-39	171
SczhEnG_2047	adi_Scaffold261	84.450	418	35	11	4659	5066	138246	137849	2.29e-104	385
SczhEnG_2048	adi_Scaffold2231	98.611	144	2	0	956	1099	43941	44084	4.65e-66	255
SczhEnG_2049	adi_Scaffold1732	82.917	240	41	0	2037	2276	56415	56176	2.85e-53	217
SczhEnG_205	adi_Scaffold8	80.101	1191	182	40	205751	206913	71937	70774	0.0	835
SczhEnG_2050	adi_Scaffold226	82.530	166	29	0	13956	14121	318048	317883	1.09e-31	147
SczhEnG_2053	adi_Scaffold213	83.746	283	35	7	393241	393521	82824	83097	4.99e-64	257
SczhEnG_2057	adi_Scaffold298	91.954	609	49	0	1905	2513	126940	126332	0.0	854
SczhEnG_2058	adi_Scaffold231	83.917	1971	274	23	2410	4350	197229	199186	0.0	1844
SczhEnG_2060	adi_Scaffold711	81.695	590	106	2	62586	63174	148585	149173	1.25e-134	490
SczhEnG_2063	adi_Scaffold793	81.416	113	21	0	1732	1844	73552	73664	6.42e-17	93.5
SczhEnG_2064	adi_Scaffold1478	88.333	240	22	2	34193	34430	52058	52293	6.68e-73	283
SczhEnG_2065	adi_Scaffold244	86.997	323	41	1	28	350	141385	141064	4.90e-97	363
SczhEnG_2066	adi_Scaffold2949	82.959	2001	285	18	493197	495181	25331	23371	0.0	1755
SczhEnG_2067	adi_Scaffold1725	75.723	795	142	29	114	871	68072	68852	7.50e-95	351
SczhEnG_207	adi_Scaffold1057	79.139	604	108	16	639	1233	73770	74364	7.15e-109	401
SczhEnG_2070	adi_Scaffold77	85.352	1263	133	27	29940	31168	266434	265190	0.0	1260
SczhEnG_2072	adi_Scaffold92	95.294	85	4	0	2229	2313	317564	317480	1.73e-29	135
SczhEnG_2074	adi_Scaffold499	83.264	478	53	6	12484	12950	39123	38662	1.50e-112	414
SczhEnG_2076	adi_Scaffold370	88.226	1274	97	25	1	1252	71048	69806	0.0	1472
SczhEnG_2077	adi_Scaffold94	83.824	136	22	0	5589	5724	422757	422622	1.13e-26	130
SczhEnG_2078	adi_Scaffold1844	86.517	89	11	1	296	384	24253	24166	2.64e-18	97.1
SczhEnG_2079	adi_Scaffold1125	87.536	698	81	2	695	1392	108137	107446	0.0	802
SczhEnG_208	adi_Scaffold2985	95.055	364	16	1	806	1169	24771	25132	4.49e-161	571
SczhEnG_2080	adi_Scaffold3783	82.255	541	64	11	19149	19684	8833	8320	6.81e-120	438
SczhEnG_2085	adi_Scaffold1099	82.320	2302	337	53	193795	196050	26922	29199	0.0	1932
SczhEnG_2086	adi_Scaffold3903	79.021	143	27	3	9395	9535	5800	5941	3.48e-22	113
SczhEnG_2087	adi_Scaffold2000	82.687	335	48	7	658	986	57830	58160	6.26e-76	289
SczhEnG_2088	adi_Scaffold397	89.474	304	27	4	13169	13470	46214	45914	4.11e-101	379
SczhEnG_2090	adi_Scaffold644	88.350	309	29	3	6413	6717	54759	55064	2.50e-97	364
SczhEnG_2092	adi_Scaffold1905	84.314	204	14	7	16253	16456	46487	46672	3.61e-43	183
SczhEnG_2097	adi_Scaffold495	92.308	104	8	0	244	347	216979	216876	2.41e-33	148
SczhEnG_2098	adi_Scaffold1539	83.246	191	27	4	9115	9302	38814	38626	1.97e-39	171
SczhEnG_21	adi_Scaffold1291	83.711	1811	256	22	3701	5501	80985	82766	0.0	1674
SczhEnG_2104	adi_Scaffold1955	84.950	299	30	11	4872	5157	9110	8814	8.88e-75	289
SczhEnG_2106	adi_Scaffold188	86.408	206	24	4	169856	170059	237769	237566	7.56e-54	222
SczhEnG_2108	adi_Scaffold1248	88.014	1168	119	7	7356	8522	42337	41190	0.0	1362
SczhEnG_2109	adi_Scaffold924	89.320	103	7	3	4143	4244	76267	76366	2.18e-26	126
SczhEnG_211	adi_Scaffold534	100.000	30	0	0	1230	1259	71474	71445	6.85e-06	56.5
SczhEnG_2112	adi_Scaffold1611	86.667	120	12	4	1534	1650	33815	33697	3.82e-28	130
SczhEnG_2113	adi_Scaffold1385	73.588	708	163	22	1594	2288	36835	37531	8.39e-64	250
SczhEnG_2115	adi_Scaffold1125	83.240	179	27	3	3889	4066	49939	49763	4.11e-37	161
SczhEnG_2116	adi_Scaffold1125	77.706	462	86	14	578	1024	49717	50176	2.70e-69	267
SczhEnG_2117	adi_Scaffold1297	87.037	54	7	0	14295	14348	487	540	1.48e-06	62.1
SczhEnG_2118	adi_Scaffold648	96.759	216	7	0	115096	115311	114263	114048	1.09e-95	361
SczhEnG_2121	adi_Scaffold2202	91.837	98	8	0	1094	1191	2959	3056	4.63e-30	137
SczhEnG_2124	adi_Scaffold2060	90.909	44	4	0	1063	1106	39041	39084	3.81e-07	60.2
SczhEnG_2132	adi_Scaffold472	97.619	42	1	0	660	701	102825	102784	5.67e-11	73.1
SczhEnG_2133	adi_Scaffold1556	81.495	281	49	1	473	753	28333	28610	9.62e-58	228
SczhEnG_2134	adi_Scaffold1915	90.688	247	18	4	13682	13926	47808	47565	2.30e-85	324
SczhEnG_2136	adi_Scaffold943	85.748	3382	415	34	7973	11307	95313	91952	0.0	3513
SczhEnG_2138	adi_Scaffold1752	78.358	134	24	4	21571	21704	21830	21702	2.81e-12	82.4
SczhEnG_214	adi_Scaffold1026	90.171	2859	254	8	132356	135202	118161	115318	0.0	3698
SczhEnG_2140	adi_Scaffold1190	87.601	992	99	10	121429	122417	58439	57469	0.0	1129
SczhEnG_2141	adi_Scaffold313	77.533	227	34	15	18098	18314	50353	50134	5.17e-24	121
SczhEnG_2144	adi_Scaffold1057	81.094	640	104	16	53239	53870	74443	73813	6.18e-136	496
SczhEnG_2145	adi_Scaffold1010	91.990	1211	79	6	31745	32940	103484	104691	0.0	1683
SczhEnG_2146	adi_Scaffold1819	91.667	96	6	2	4339	4433	10940	11034	3.05e-28	132
SczhEnG_2147	adi_Scaffold1206	84.138	580	88	3	31963	32539	32911	32333	1.79e-155	558
SczhEnG_2148	adi_Scaffold50	86.038	265	37	0	12637	12901	442760	442496	8.28e-74	285
SczhEnG_2149	adi_Scaffold2009	87.363	182	17	5	34025	34200	14464	14283	2.45e-48	204
SczhEnG_2150	adi_Scaffold1138	80.440	2137	389	25	6871	8994	69845	71965	0.0	1604
SczhEnG_2152	adi_Scaffold678	88.391	982	88	6	274060	275035	46731	45770	0.0	1158
SczhEnG_2154	adi_Scaffold528	93.899	672	37	3	118952	119621	49877	50546	0.0	1011
SczhEnG_2155	adi_Scaffold1388	90.921	782	51	8	29632	30394	8275	9055	0.0	1033
SczhEnG_2159	adi_Scaffold83	83.505	97	14	2	1280	1375	199718	199623	9.81e-16	89.8
SczhEnG_2160	adi_Scaffold125	97.842	278	5	1	106551	106828	350942	351218	1.24e-130	479
SczhEnG_2165	adi_Scaffold908	86.333	2261	293	9	13537	15788	54771	57024	0.0	2449
SczhEnG_2166	adi_Scaffold993	82.278	79	11	3	117	194	10841	10917	1.05e-08	65.8
SczhEnG_2167	adi_Scaffold325	81.545	466	58	14	11131	11587	91461	91907	5.22e-96	359
SczhEnG_2168	adi_Scaffold1215	76.483	489	80	26	27089	27554	54751	55227	1.04e-57	233
SczhEnG_2169	adi_Scaffold479	82.240	366	53	8	64633	64988	5749	5386	3.42e-79	305
SczhEnG_217	adi_Scaffold581	83.740	123	14	6	21252	21372	30410	30292	3.03e-21	111
SczhEnG_2170	adi_Scaffold2603	79.435	248	32	15	1925	2167	11881	11648	2.36e-36	158
SczhEnG_2172	adi_Scaffold2420	88.606	983	87	12	6105	7067	11441	12418	0.0	1171
SczhEnG_2174	adi_Scaffold790	76.667	240	54	2	1066	1305	153137	153374	3.35e-34	150
SczhEnG_2175	adi_Scaffold205	82.582	2239	332	29	157979	160174	75521	77744	0.0	1921
SczhEnG_2177	adi_Scaffold862	93.769	642	37	3	1228	1867	114336	114976	0.0	961
SczhEnG_2183	adi_Scaffold350	78.413	1172	231	21	380413	381570	136189	135026	0.0	743
SczhEnG_2185	adi_Scaffold170	89.294	411	41	3	1708	2117	299169	298761	5.91e-142	512
SczhEnG_2186	adi_Scaffold882	92.935	184	11	2	23154	23336	149632	149450	2.26e-67	267
SczhEnG_2187	adi_Scaffold1104	96.135	207	8	0	27685	27891	22185	21979	1.15e-89	339
SczhEnG_2188	adi_Scaffold1053	96.825	189	6	0	1	189	28691	28503	3.40e-84	316
SczhEnG_2189	adi_Scaffold522	83.275	2577	335	54	27368	29869	188580	186025	0.0	2283
SczhEnG_219	adi_Scaffold2492	87.429	175	22	0	501	675	39884	39710	5.01e-50	202
SczhEnG_2190	adi_Scaffold1	87.671	73	4	3	1265	1337	52105	52172	3.33e-13	80.5
SczhEnG_2193	adi_Scaffold292	82.805	1041	118	30	177734	178752	149650	150651	0.0	874
SczhEnG_2195	adi_Scaffold1611	82.213	253	31	11	151	398	33679	33922	1.15e-50	206
SczhEnG_22	adi_Scaffold3215	79.206	428	68	16	8571	8989	8351	8766	7.61e-72	278
SczhEnG_2204	adi_Scaffold47	82.836	134	19	4	6282	6413	247546	247677	4.05e-23	117
SczhEnG_2206	adi_Scaffold1281	89.000	100	8	3	3	99	47201	47102	1.93e-25	121
SczhEnG_2209	adi_Scaffold503	82.342	1093	153	29	727	1805	98043	96977	0.0	913
SczhEnG_221	adi_Scaffold38	94.286	35	2	0	3353	3387	116576	116542	7.73e-05	54.7
SczhEnG_2210	adi_Scaffold1158	89.474	114	10	2	131	243	41582	41470	8.54e-32	143
SczhEnG_2214	adi_Scaffold1024	92.920	113	7	1	308	420	99476	99365	9.90e-38	163
SczhEnG_2217	adi_Scaffold644	87.500	400	41	6	61667	62063	51486	51093	1.09e-123	453
SczhEnG_2218	adi_Scaffold1280	76.402	517	88	19	12794	13284	10454	9946	2.72e-62	248
SczhEnG_222	adi_Scaffold847	80.723	249	40	8	8559	8803	18817	19061	4.16e-44	187
SczhEnG_2221	adi_Scaffold1459	93.679	443	26	2	124627	125068	65093	64652	0.0	662
SczhEnG_2225	adi_Scaffold837	83.383	337	50	4	387613	387946	46535	46868	5.27e-79	307
SczhEnG_2226	adi_Scaffold244	83.644	911	97	15	3506	4401	88464	87591	0.0	809
SczhEnG_2228	adi_Scaffold442	89.254	912	91	5	214553	215462	110244	111150	0.0	1134
SczhEnG_2231	adi_Scaffold1860	83.406	229	32	5	11903	12128	58321	58546	3.39e-50	207
SczhEnG_2233	adi_Scaffold62	80.745	322	37	14	16364	16670	13440	13751	1.60e-56	228
SczhEnG_2234	adi_Scaffold437	81.081	111	18	3	2	110	203715	203606	6.09e-15	86.1
SczhEnG_2235	adi_Scaffold569	75.595	967	189	34	10089	11029	89471	90416	1.07e-118	435
SczhEnG_2240	adi_Scaffold186	83.275	287	40	6	33433	33715	248870	249152	4.17e-65	257
SczhEnG_2243	adi_Scaffold162	80.295	2507	427	51	417914	420389	206816	209286	0.0	1831
SczhEnG_2244	adi_Scaffold1955	90.370	1163	93	14	60685	61840	7931	9081	0.0	1509
SczhEnG_2248	adi_Scaffold12	90.254	236	23	0	65415	65650	409732	409967	4.67e-80	309
SczhEnG_225	adi_Scaffold1584	80.952	210	37	2	24584	24790	35072	35281	7.69e-37	163
SczhEnG_2250	adi_Scaffold1	80.000	740	108	33	430253	430975	977320	976604	3.84e-140	510
SczhEnG_2251	adi_Scaffold188	86.341	205	19	8	6844	7040	237769	237566	1.31e-51	215
SczhEnG_2252	adi_Scaffold2104	78.182	605	104	18	40613	41194	12654	12055	1.07e-95	361
SczhEnG_2255	adi_Scaffold790	84.188	702	97	9	2644	3333	136842	136143	0.0	669
SczhEnG_2256	adi_Scaffold1823	84.214	1666	190	29	10052	11702	2153	546	0.0	1552
SczhEnG_226	adi_Scaffold555	77.963	481	71	20	142690	143155	11297	10837	1.02e-67	268
SczhEnG_2263	adi_Scaffold137	90.291	206	19	1	1050	1254	304876	304671	5.87e-70	268
SczhEnG_2266	adi_Scaffold1611	82.258	248	33	11	1628	1868	33679	33922	1.22e-48	204
SczhEnG_227	adi_Scaffold644	86.992	123	15	1	712	834	54125	54004	2.84e-30	137
SczhEnG_2270	adi_Scaffold538	88.438	1133	107	7	4198	5320	195559	194441	0.0	1345
SczhEnG_2275	adi_Scaffold1408	92.640	788	56	2	498465	499251	9474	8688	0.0	1133
SczhEnG_2276	adi_Scaffold556	76.471	187	38	5	181	364	136418	136235	3.47e-18	97.1
SczhEnG_2278	adi_Scaffold494	87.986	1465	158	9	213769	215216	111316	109853	0.0	1714
SczhEnG_2280	adi_Scaffold2441	85.756	344	48	1	11511	11853	16409	16752	2.46e-96	363
SczhEnG_2282	adi_Scaffold709	79.050	1284	262	7	164675	165955	89191	87912	0.0	874
SczhEnG_2283	adi_Scaffold234	93.090	3184	185	10	2044	5200	50520	47345	0.0	4628
SczhEnG_229	adi_Scaffold1470	78.662	1345	246	27	247638	248957	30101	31429	0.0	856
SczhEnG_2290	adi_Scaffold617	91.716	1364	92	8	1	1343	156398	155035	0.0	1873
SczhEnG_2292	adi_Scaffold1190	83.141	433	58	11	159938	160359	88266	87838	1.35e-101	381
SczhEnG_2293	adi_Scaffold370	83.133	249	36	5	7902	8146	69168	68922	4.41e-55	222
SczhEnG_2297	adi_Scaffold605	79.713	1671	317	20	3377	5036	25329	23670	0.0	1188
SczhEnG_2299	adi_Scaffold737	81.046	153	22	4	253	404	52907	53053	1.84e-23	115
SczhEnG_23	adi_Scaffold1268	82.552	384	51	12	17222	17599	72652	72279	4.31e-85	324
SczhEnG_2301	adi_Scaffold188	85.161	155	16	6	1004	1155	237566	237716	5.68e-35	152
SczhEnG_2304	adi_Scaffold231	92.828	2217	134	11	270253	272463	33060	30863	0.0	3190
SczhEnG_2305	adi_Scaffold1915	90.173	173	15	2	227	398	57395	57224	1.15e-56	224
SczhEnG_2307	adi_Scaffold458	82.476	1244	148	37	382349	383553	62097	60885	0.0	1026
SczhEnG_2310	adi_Scaffold1526	85.811	444	58	4	252818	253258	2217	2658	4.07e-127	466
SczhEnG_2313	adi_Scaffold1106	91.192	2089	159	8	198850	200933	30541	32609	0.0	2815
SczhEnG_2315	adi_Scaffold360	95.279	932	40	3	482083	483012	75438	76367	0.0	1474
SczhEnG_2316	adi_Scaffold676	87.324	71	8	1	230	299	163211	163141	3.40e-13	80.5
SczhEnG_2317	adi_Scaffold136	87.786	131	16	0	17069	17199	161327	161197	5.64e-34	154
SczhEnG_2319	adi_Scaffold605	79.869	765	104	30	126	846	64203	63445	2.59e-143	514
SczhEnG_232	adi_Scaffold1819	92.079	101	6	2	6398	6497	10940	11039	8.82e-31	141
SczhEnG_2324	adi_Scaffold1625	90.052	573	43	7	56424	56986	5411	5979	0.0	730
SczhEnG_2328	adi_Scaffold577	76.552	725	156	12	778	1492	161972	161252	2.65e-104	385
SczhEnG_2329	adi_Scaffold229	89.565	115	10	2	3703	3815	267007	266893	1.68e-31	145
SczhEnG_2332	adi_Scaffold2784	96.552	58	2	0	13999	14056	29482	29539	3.35e-17	97.1
SczhEnG_2334	adi_Scaffold1391	92.857	70	3	2	8554	8621	15676	15607	1.80e-18	100
SczhEnG_2344	adi_Scaffold140	85.714	98	13	1	411	507	381690	381593	4.95e-19	102
SczhEnG_2349	adi_Scaffold2243	83.516	182	26	3	3838	4015	12553	12734	1.60e-38	167
SczhEnG_235	adi_Scaffold202	85.489	696	83	18	43046	43731	230555	229868	0.0	710
SczhEnG_2351	adi_Scaffold648	93.056	216	15	0	157337	157552	114048	114263	6.68e-82	316
SczhEnG_2352	adi_Scaffold874	83.321	1307	167	22	14915	16203	147202	145929	0.0	1158
SczhEnG_2356	adi_Scaffold536	82.181	376	58	7	22595	22964	128115	128487	5.96e-82	315
SczhEnG_2357	adi_Scaffold226	78.672	497	78	18	12784	13266	239392	239874	1.07e-79	305
SczhEnG_2360	adi_Scaffold1343	89.474	57	6	0	3407	3463	71419	71475	2.62e-10	73.1
SczhEnG_2363	adi_Scaffold3098	86.139	101	11	3	1870	1969	22763	22665	7.79e-21	106
SczhEnG_2366	adi_Scaffold2561	100.000	31	0	0	518	548	21344	21314	1.43e-06	58.4
SczhEnG_2368	adi_Scaffold619	84.524	504	58	13	1425	1918	111171	111664	1.91e-133	481
SczhEnG_2369	adi_Scaffold790	79.231	130	27	0	656	785	153378	153249	2.44e-16	91.6
SczhEnG_237	adi_Scaffold1464	86.559	186	24	1	87	272	30669	30853	4.75e-49	204
SczhEnG_2375	adi_Scaffold565	83.408	3351	420	100	393250	396522	82006	85298	0.0	2983
SczhEnG_2376	adi_Scaffold3	81.931	321	50	7	21310	21627	779228	778913	1.75e-67	265
SczhEnG_2377	adi_Scaffold644	88.194	432	42	4	551	977	54818	55245	2.43e-140	507
SczhEnG_2378	adi_Scaffold399	75.048	2597	535	84	349139	351671	153573	151026	0.0	1101
SczhEnG_2380	adi_Scaffold356	76.975	1177	253	15	1134	2301	128701	129868	0.0	656
SczhEnG_2382	adi_Scaffold387	91.243	354	28	2	42659	43011	14679	14328	6.84e-131	479
SczhEnG_2383	adi_Scaffold1372	93.565	1585	68	18	8977	10559	23303	21751	0.0	2331
SczhEnG_2386	adi_Scaffold1192	92.537	335	25	0	4208	4542	15034	15368	2.25e-132	481
SczhEnG_2387	adi_Scaffold652	89.308	1777	170	9	17777	19538	158734	160505	0.0	2211
SczhEnG_2388	adi_Scaffold6	76.070	514	117	3	635	1145	863423	862913	2.78e-79	302
SczhEnG_239	adi_Scaffold1072	84.706	170	26	0	21971	22140	123774	123605	3.17e-39	171
SczhEnG_2392	adi_Scaffold16	97.931	870	18	0	67290	68159	566165	565296	0.0	1507
SczhEnG_2393	adi_Scaffold962	86.066	122	15	2	653	773	62501	62621	3.30e-28	130
SczhEnG_2394	adi_Scaffold236	81.679	655	99	9	146292	146936	83205	82562	3.84e-145	525
SczhEnG_2395	adi_Scaffold1095	90.372	592	39	6	7335	7908	34651	35242	0.0	761
SczhEnG_2396	adi_Scaffold1747	89.691	291	30	0	1588	1878	60535	60245	5.00e-112	409
SczhEnG_2398	adi_Scaffold250	100.000	29	0	0	3568	3596	231029	231001	9.95e-05	54.7
SczhEnG_24	adi_Scaffold209	82.231	529	78	15	10902	11423	221420	220901	3.34e-120	442
SczhEnG_2401	adi_Scaffold349	90.123	81	8	0	62	142	31908	31988	6.66e-21	106
SczhEnG_2406	adi_Scaffold372	87.379	206	25	1	25670	25875	61472	61676	5.37e-58	235
SczhEnG_2408	adi_Scaffold169	86.456	1078	137	8	2861	3933	107089	106016	0.0	1173
SczhEnG_2409	adi_Scaffold495	95.181	166	8	0	544	709	210184	210349	2.89e-68	263
SczhEnG_241	adi_Scaffold2922	100.000	39	0	0	1286	1324	16854	16892	5.49e-11	73.1
SczhEnG_2410	adi_Scaffold1702	92.950	766	41	6	2685	3438	60703	59939	0.0	1103
SczhEnG_2413	adi_Scaffold1590	90.331	362	23	5	1620	1974	51821	51465	2.62e-127	464
SczhEnG_2416	adi_Scaffold3241	81.092	238	42	3	52557	52793	16000	15765	2.13e-43	187
SczhEnG_2418	adi_Scaffold846	83.116	1072	147	15	157713	158777	19832	18788	0.0	946
SczhEnG_2419	adi_Scaffold1536	92.193	269	19	2	5677	5943	65372	65104	3.20e-101	379
SczhEnG_2421	adi_Scaffold163	100.000	32	0	0	61	92	309349	309380	8.84e-07	60.2
SczhEnG_2422	adi_Scaffold1866	98.218	505	8	1	23875	24378	39644	39140	0.0	881
SczhEnG_2426	adi_Scaffold1419	86.528	193	23	2	88216	88405	74446	74638	4.24e-50	209
SczhEnG_2427	adi_Scaffold831	91.772	158	11	1	1196	1351	6287	6130	6.47e-55	219
SczhEnG_2428	adi_Scaffold1048	89.384	292	30	1	1037	1327	57321	57030	7.82e-98	366
SczhEnG_2429	adi_Scaffold1779	86.542	966	102	7	73374	74324	56333	57285	0.0	1038
SczhEnG_2430	adi_Scaffold152	91.941	273	16	4	408	675	122563	122834	1.67e-102	377
SczhEnG_2433	adi_Scaffold1613	85.780	218	19	10	6552	6760	38483	38269	1.54e-54	220
SczhEnG_2434	adi_Scaffold3272	78.832	274	51	7	1875	2145	440	709	1.76e-42	178
SczhEnG_2437	adi_Scaffold3775	94.898	196	10	0	967	1162	1356	1161	1.15e-81	307
SczhEnG_2438	adi_Scaffold4745	80.170	353	63	7	13172	13523	902	556	4.14e-65	257
SczhEnG_2444	adi_Scaffold136	84.697	379	54	4	252257	252633	231361	230985	8.97e-100	375
SczhEnG_2445	adi_Scaffold679	84.955	1223	151	16	53779	54978	49608	50820	0.0	1208
SczhEnG_2448	adi_Scaffold873	80.586	273	42	11	12917	13183	131011	130744	3.78e-48	200
SczhEnG_2452	adi_Scaffold1102	80.964	851	145	17	155951	156792	4825	5667	0.0	658
SczhEnG_2454	adi_Scaffold634	88.623	167	19	0	9635	9801	97302	97468	2.35e-49	204
SczhEnG_2457	adi_Scaffold1333	91.639	299	22	2	157363	157660	89463	89759	1.44e-110	411
SczhEnG_2458	adi_Scaffold1268	83.377	385	49	10	6277	6656	72278	72652	6.70e-91	342
SczhEnG_2459	adi_Scaffold934	89.487	390	36	5	40843	41229	71191	70804	1.08e-133	488
SczhEnG_246	adi_Scaffold435	79.133	2329	428	37	670237	672543	94738	97030	0.0	1555
SczhEnG_2461	adi_Scaffold150	78.092	283	49	2	268	537	341617	341335	1.08e-44	185
SczhEnG_2462	adi_Scaffold3033	90.000	40	4	0	1912	1951	20312	20351	1.99e-04	52.8
SczhEnG_2464	adi_Scaffold4348	83.333	198	21	7	774	960	878	682	5.46e-41	172
SczhEnG_2465	adi_Scaffold1171	87.418	763	94	2	1788	2549	60951	60190	0.0	876
SczhEnG_2468	adi_Scaffold85	92.806	139	9	1	77214	77352	457959	458096	1.43e-47	200
SczhEnG_247	adi_Scaffold760	85.141	673	83	9	95545	96211	151792	151131	0.0	673
SczhEnG_2470	adi_Scaffold63	86.466	133	17	1	1355	1487	170671	170540	1.27e-31	145
SczhEnG_2471	adi_Scaffold765	94.811	212	11	0	9904	10115	161085	160874	6.07e-88	331
SczhEnG_2472	adi_Scaffold1347	84.543	634	71	15	7517	8137	40552	39933	4.64e-169	603
SczhEnG_2473	adi_Scaffold1125	79.888	358	63	7	943	1298	49802	50152	3.04e-65	254
SczhEnG_2477	adi_Scaffold3893	95.690	116	5	0	905	1020	3943	3828	1.37e-45	187
SczhEnG_2478	adi_Scaffold1320	78.467	613	115	15	72619	73221	66694	67299	7.60e-103	385
SczhEnG_2479	adi_Scaffold3920	89.606	1116	79	15	67553	68653	1651	2744	0.0	1384
SczhEnG_2483	adi_Scaffold1933	85.714	364	47	2	16987	17350	42079	41721	4.87e-102	379
SczhEnG_2485	adi_Scaffold1937	91.863	1782	109	19	33926	35693	39678	37919	0.0	2455
SczhEnG_2487	adi_Scaffold13	84.615	104	5	7	5596	5689	291684	291582	1.76e-15	93.5
SczhEnG_2489	adi_Scaffold371	93.455	275	15	2	17018	17292	41610	41881	8.12e-109	405
SczhEnG_2490	adi_Scaffold453	86.473	207	27	1	78107	78312	31622	31828	4.76e-55	226
SczhEnG_2493	adi_Scaffold1758	95.652	46	1	1	31732	31776	9539	9494	1.35e-09	73.1
SczhEnG_2494	adi_Scaffold21	89.886	613	42	8	10802	11401	469587	470192	0.0	771
SczhEnG_2498	adi_Scaffold522	76.829	2037	422	41	1211	3217	185150	187166	0.0	1101
SczhEnG_2499	adi_Scaffold684	86.879	282	29	8	14280	14558	176870	176594	1.36e-80	309
SczhEnG_250	adi_Scaffold1199	90.164	122	10	2	11156	11276	27522	27642	1.57e-34	158
SczhEnG_2502	adi_Scaffold193	83.333	84	14	0	1593	1676	328805	328888	2.24e-12	78.7
SczhEnG_2508	adi_Scaffold295	80.645	248	31	11	5352	5587	174909	174667	6.36e-40	176
SczhEnG_251	adi_Scaffold1482	85.897	78	9	2	2013	2089	21530	21454	3.45e-13	82.4
SczhEnG_2510	adi_Scaffold1195	79.213	178	24	8	1	177	25457	25622	5.01e-28	130
SczhEnG_2513	adi_Scaffold67	90.356	871	67	5	3834	4687	461368	462238	0.0	1127
SczhEnG_2515	adi_Scaffold644	88.722	399	41	2	6047	6445	51092	51486	3.55e-134	484
SczhEnG_2517	adi_Scaffold372	88.947	190	17	4	498	686	61479	61665	2.39e-58	231
SczhEnG_2518	adi_Scaffold202	88.842	708	62	15	279576	280272	229870	230571	0.0	854
SczhEnG_2519	adi_Scaffold334	77.114	603	115	19	45144	45736	33627	34216	4.41e-86	327
SczhEnG_2521	adi_Scaffold40	86.411	1744	191	18	10529	12256	331668	329955	0.0	1866
SczhEnG_2522	adi_Scaffold898	76.712	876	198	6	108717	109589	26670	25798	5.59e-132	483
SczhEnG_2523	adi_Scaffold519	79.689	1221	188	29	15511	16695	169422	168226	0.0	826
SczhEnG_2525	adi_Scaffold528	92.269	595	28	4	310	888	82349	82941	0.0	828
SczhEnG_2526	adi_Scaffold3920	91.137	519	43	1	935	1453	2095	2610	0.0	701
SczhEnG_2528	adi_Scaffold644	85.806	155	20	2	1965	2119	51332	51484	9.74e-38	163
SczhEnG_2530	adi_Scaffold2426	82.759	203	27	7	39107	39303	5276	5076	8.22e-40	174
SczhEnG_2531	adi_Scaffold1403	81.385	693	101	13	1276	1948	93003	93687	1.76e-151	540
SczhEnG_2532	adi_Scaffold460	91.912	1360	86	11	261047	262384	197961	199318	0.0	1881
SczhEnG_2533	adi_Scaffold2100	83.516	91	11	3	932	1020	50735	50647	1.12e-13	82.4
SczhEnG_2534	adi_Scaffold1552	91.477	176	15	0	83458	83633	47595	47770	3.14e-60	243
SczhEnG_2536	adi_Scaffold1880	90.435	115	6	2	1601	1711	40387	40500	3.94e-33	147
SczhEnG_254	adi_Scaffold2897	83.975	1741	188	39	353847	355518	24323	22605	0.0	1585
SczhEnG_2540	adi_Scaffold407	80.048	416	48	12	1041	1441	195926	195531	4.05e-72	276
SczhEnG_2543	adi_Scaffold170	86.087	115	5	1	1136	1239	297414	297300	2.89e-23	113
SczhEnG_2548	adi_Scaffold672	87.037	54	7	0	1398	1451	15765	15818	1.29e-07	62.1
SczhEnG_2549	adi_Scaffold3261	90.133	375	34	1	3	374	2006	2380	5.69e-135	484
SczhEnG_255	adi_Scaffold186	82.041	245	37	5	1548	1789	249103	248863	9.08e-49	202
SczhEnG_2551	adi_Scaffold924	85.882	85	10	1	1436	1520	76348	76266	4.92e-15	89.8
SczhEnG_2554	adi_Scaffold1539	83.523	176	27	2	273	447	38628	38802	7.45e-38	163
