Group	Genes	Taxa	IDs
ORTHOMCL16652	3	1	aug_v2a.00505.t1(AcroporaDigitifera) aug_v2a.16142.t1(AcroporaDigitifera) aug_v2a.21589.t1(AcroporaDigitifera)
ORTHOMCL16659	3	1	aug_v2a.22171.t1(AcroporaDigitifera) aug_v2a.22167.t1(AcroporaDigitifera) aug_v2a.22169.t1(AcroporaDigitifera)
ORTHOMCL16671	3	1	aug_v2a.17514.t1(AcroporaDigitifera) aug_v2a.06488.t2(AcroporaDigitifera) aug_v2a.06488.t1(AcroporaDigitifera)
ORTHOMCL16674	3	1	aug_v2a.11077.t2(AcroporaDigitifera) aug_v2a.11077.t1(AcroporaDigitifera) aug_v2a.23767.t1(AcroporaDigitifera)
ORTHOMCL16676	3	1	aug_v2a.10666.t2(AcroporaDigitifera) aug_v2a.10666.t1(AcroporaDigitifera) aug_v2a.10664.t1(AcroporaDigitifera)
ORTHOMCL16677	3	1	aug_v2a.19632.t1(AcroporaDigitifera) aug_v2a.22825.t1(AcroporaDigitifera) aug_v2a.22825.t2(AcroporaDigitifera)
ORTHOMCL16678	3	1	aug_v2a.17774.t1(AcroporaDigitifera) aug_v2a.09203.t1(AcroporaDigitifera) aug_v2a.07607.t1(AcroporaDigitifera)
ORTHOMCL16681	3	1	aug_v2a.19544.t1(AcroporaDigitifera) aug_v2a.10022.t1(AcroporaDigitifera) aug_v2a.22776.t1(AcroporaDigitifera)
ORTHOMCL16685	3	1	aug_v2a.04101.t1(AcroporaDigitifera) aug_v2a.15556.t1(AcroporaDigitifera) aug_v2a.24637.t1(AcroporaDigitifera)
ORTHOMCL16686	3	1	aug_v2a.14158.t1(AcroporaDigitifera) aug_v2a.01971.t1(AcroporaDigitifera) aug_v2a.00399.t1(AcroporaDigitifera)
ORTHOMCL16696	3	1	aug_v2a.17234.t1(AcroporaDigitifera) aug_v2a.00383.t1(AcroporaDigitifera) aug_v2a.09874.t1(AcroporaDigitifera)
ORTHOMCL16698	3	1	aug_v2a.22692.t1(AcroporaDigitifera) aug_v2a.24545.t1(AcroporaDigitifera) aug_v2a.24338.t1(AcroporaDigitifera)
ORTHOMCL16700	3	1	aug_v2a.20662.t1(AcroporaDigitifera) aug_v2a.20663.t1(AcroporaDigitifera) aug_v2a.00014.t1(AcroporaDigitifera)
ORTHOMCL16701	3	1	aug_v2a.16560.t1(AcroporaDigitifera) aug_v2a.16560.t2(AcroporaDigitifera) aug_v2a.24133.t1(AcroporaDigitifera)
ORTHOMCL16706	3	1	aug_v2a.23473.t2(AcroporaDigitifera) aug_v2a.23473.t3(AcroporaDigitifera) aug_v2a.23473.t1(AcroporaDigitifera)
ORTHOMCL16707	3	1	aug_v2a.15532.t1(AcroporaDigitifera) aug_v2a.04544.t1(AcroporaDigitifera) aug_v2a.15532.t2(AcroporaDigitifera)
ORTHOMCL16709	3	1	aug_v2a.10759.t1(AcroporaDigitifera) aug_v2a.02563.t1(AcroporaDigitifera) aug_v2a.10759.t2(AcroporaDigitifera)
ORTHOMCL16718	3	1	aug_v2a.22307.t1(AcroporaDigitifera) aug_v2a.22308.t1(AcroporaDigitifera) aug_v2a.24460.t1(AcroporaDigitifera)
ORTHOMCL16719	3	1	aug_v2a.21977.t1(AcroporaDigitifera) aug_v2a.21151.t1(AcroporaDigitifera) aug_v2a.21151.t2(AcroporaDigitifera)
ORTHOMCL16723	3	1	aug_v2a.23892.t1(AcroporaDigitifera) aug_v2a.14291.t2(AcroporaDigitifera) aug_v2a.14291.t1(AcroporaDigitifera)
ORTHOMCL16726	3	1	aug_v2a.19483.t1(AcroporaDigitifera) aug_v2a.24520.t1(AcroporaDigitifera) aug_v2a.19484.t1(AcroporaDigitifera)
ORTHOMCL16732	3	1	aug_v2a.22607.t1(AcroporaDigitifera) aug_v2a.12893.t1(AcroporaDigitifera) aug_v2a.05118.t1(AcroporaDigitifera)
ORTHOMCL16733	3	1	aug_v2a.06420.t2(AcroporaDigitifera) aug_v2a.06420.t1(AcroporaDigitifera) aug_v2a.19024.t1(AcroporaDigitifera)
ORTHOMCL16735	3	1	aug_v2a.20276.t1(AcroporaDigitifera) aug_v2a.02330.t1(AcroporaDigitifera) aug_v2a.13585.t1(AcroporaDigitifera)
ORTHOMCL16736	3	1	aug_v2a.12597.t1(AcroporaDigitifera) aug_v2a.04564.t1(AcroporaDigitifera) aug_v2a.12597.t2(AcroporaDigitifera)
ORTHOMCL16738	3	1	aug_v2a.10066.t3(AcroporaDigitifera) aug_v2a.10066.t1(AcroporaDigitifera) aug_v2a.10066.t2(AcroporaDigitifera)
ORTHOMCL16756	3	1	aug_v2a.04545.t1(AcroporaDigitifera) aug_v2a.03192.t1(AcroporaDigitifera) aug_v2a.00221.t1(AcroporaDigitifera)
ORTHOMCL16758	3	1	aug_v2a.16302.t2(AcroporaDigitifera) aug_v2a.16302.t1(AcroporaDigitifera) aug_v2a.01622.t1(AcroporaDigitifera)
ORTHOMCL16762	3	1	aug_v2a.08799.t1(AcroporaDigitifera) aug_v2a.12900.t1(AcroporaDigitifera) aug_v2a.14316.t1(AcroporaDigitifera)
ORTHOMCL16764	3	1	aug_v2a.13495.t2(AcroporaDigitifera) aug_v2a.13495.t1(AcroporaDigitifera) aug_v2a.23337.t1(AcroporaDigitifera)
ORTHOMCL16765	3	1	aug_v2a.02566.t1(AcroporaDigitifera) aug_v2a.20906.t1(AcroporaDigitifera) aug_v2a.12250.t1(AcroporaDigitifera)
ORTHOMCL16768	3	1	aug_v2a.07391.t1(AcroporaDigitifera) aug_v2a.07722.t1(AcroporaDigitifera) aug_v2a.20209.t1(AcroporaDigitifera)
ORTHOMCL16773	3	1	aug_v2a.05005.t1(AcroporaDigitifera) aug_v2a.00630.t1(AcroporaDigitifera) aug_v2a.05005.t2(AcroporaDigitifera)
ORTHOMCL16774	3	1	aug_v2a.22081.t2(AcroporaDigitifera) aug_v2a.13492.t1(AcroporaDigitifera) aug_v2a.22081.t1(AcroporaDigitifera)
ORTHOMCL16780	3	1	aug_v2a.13242.t1(AcroporaDigitifera) aug_v2a.14831.t1(AcroporaDigitifera) aug_v2a.13231.t1(AcroporaDigitifera)
ORTHOMCL16784	3	1	aug_v2a.23328.t1(AcroporaDigitifera) aug_v2a.10435.t1(AcroporaDigitifera) aug_v2a.22451.t1(AcroporaDigitifera)
ORTHOMCL16785	3	1	aug_v2a.22600.t1(AcroporaDigitifera) aug_v2a.11430.t1(AcroporaDigitifera) aug_v2a.22046.t1(AcroporaDigitifera)
ORTHOMCL16797	3	1	aug_v2a.22231.t1(AcroporaDigitifera) aug_v2a.03251.t1(AcroporaDigitifera) aug_v2a.22231.t2(AcroporaDigitifera)
ORTHOMCL16801	3	1	aug_v2a.16014.t1(AcroporaDigitifera) aug_v2a.16015.t1(AcroporaDigitifera) aug_v2a.24743.t1(AcroporaDigitifera)
ORTHOMCL16805	3	1	aug_v2a.04444.t1(AcroporaDigitifera) aug_v2a.24291.t1(AcroporaDigitifera) aug_v2a.05588.t1(AcroporaDigitifera)
ORTHOMCL16807	3	1	aug_v2a.22241.t1(AcroporaDigitifera) aug_v2a.00743.t1(AcroporaDigitifera) aug_v2a.22242.t1(AcroporaDigitifera)
ORTHOMCL16815	3	1	aug_v2a.02536.t2(AcroporaDigitifera) aug_v2a.02536.t1(AcroporaDigitifera) aug_v2a.22922.t1(AcroporaDigitifera)
ORTHOMCL16821	3	1	aug_v2a.21331.t1(AcroporaDigitifera) aug_v2a.19215.t1(AcroporaDigitifera) aug_v2a.12761.t1(AcroporaDigitifera)
ORTHOMCL16830	3	1	aug_v2a.22651.t1(AcroporaDigitifera) aug_v2a.21887.t1(AcroporaDigitifera) aug_v2a.18865.t1(AcroporaDigitifera)
ORTHOMCL16839	3	1	aug_v2a.06113.t1(AcroporaDigitifera) aug_v2a.06116.t1(AcroporaDigitifera) aug_v2a.06114.t1(AcroporaDigitifera)
ORTHOMCL16842	3	1	aug_v2a.05674.t1(AcroporaDigitifera) aug_v2a.05672.t1(AcroporaDigitifera) aug_v2a.05673.t1(AcroporaDigitifera)
ORTHOMCL16844	3	1	aug_v2a.11713.t1(AcroporaDigitifera) aug_v2a.24578.t1(AcroporaDigitifera) aug_v2a.23921.t1(AcroporaDigitifera)
ORTHOMCL16848	3	1	aug_v2a.05748.t1(AcroporaDigitifera) aug_v2a.18907.t1(AcroporaDigitifera) aug_v2a.04108.t1(AcroporaDigitifera)
ORTHOMCL16867	3	1	aug_v2a.00968.t2(AcroporaDigitifera) aug_v2a.00968.t1(AcroporaDigitifera) aug_v2a.19788.t1(AcroporaDigitifera)
ORTHOMCL16872	3	1	aug_v2a.11924.t1(AcroporaDigitifera) aug_v2a.10259.t2(AcroporaDigitifera) aug_v2a.10259.t1(AcroporaDigitifera)
ORTHOMCL16877	3	1	aug_v2a.10481.t1(AcroporaDigitifera) aug_v2a.04263.t1(AcroporaDigitifera) aug_v2a.23223.t1(AcroporaDigitifera)
ORTHOMCL16887	3	1	aug_v2a.22449.t1(AcroporaDigitifera) aug_v2a.14191.t1(AcroporaDigitifera) aug_v2a.22449.t2(AcroporaDigitifera)
ORTHOMCL16889	3	1	aug_v2a.11919.t1(AcroporaDigitifera) aug_v2a.15416.t1(AcroporaDigitifera) aug_v2a.18848.t1(AcroporaDigitifera)
ORTHOMCL16893	3	1	aug_v2a.21946.t1(AcroporaDigitifera) aug_v2a.18870.t1(AcroporaDigitifera) aug_v2a.21946.t2(AcroporaDigitifera)
ORTHOMCL16918	3	1	aug_v2a.00886.t1(AcroporaDigitifera) aug_v2a.09843.t1(AcroporaDigitifera) aug_v2a.00887.t1(AcroporaDigitifera)
ORTHOMCL16923	3	1	aug_v2a.22338.t1(AcroporaDigitifera) aug_v2a.24080.t1(AcroporaDigitifera) aug_v2a.06514.t1(AcroporaDigitifera)
ORTHOMCL16927	3	1	aug_v2a.11460.t1(AcroporaDigitifera) aug_v2a.11459.t1(AcroporaDigitifera) aug_v2a.21737.t1(AcroporaDigitifera)
ORTHOMCL16932	3	1	aug_v2a.00618.t1(AcroporaDigitifera) aug_v2a.11369.t1(AcroporaDigitifera) aug_v2a.00619.t1(AcroporaDigitifera)
ORTHOMCL17007	3	1	aug_v2a.05166.t1(AcroporaDigitifera) aug_v2a.05167.t1(AcroporaDigitifera) aug_v2a.05168.t1(AcroporaDigitifera)
ORTHOMCL17012	3	1	aug_v2a.00015.t1(AcroporaDigitifera) aug_v2a.19214.t1(AcroporaDigitifera) aug_v2a.19198.t1(AcroporaDigitifera)
ORTHOMCL17029	3	1	aug_v2a.06904.t1(AcroporaDigitifera) aug_v2a.06771.t1(AcroporaDigitifera) aug_v2a.19342.t1(AcroporaDigitifera)
ORTHOMCL20510	2	1	aug_v2a.11463.t1(AcroporaDigitifera) aug_v2a.17753.t1(AcroporaDigitifera)
ORTHOMCL20511	2	1	aug_v2a.24388.t2(AcroporaDigitifera) aug_v2a.24388.t1(AcroporaDigitifera)
ORTHOMCL20512	2	1	aug_v2a.17777.t1(AcroporaDigitifera) aug_v2a.17776.t1(AcroporaDigitifera)
ORTHOMCL20513	2	1	aug_v2a.12081.t1(AcroporaDigitifera) aug_v2a.12081.t2(AcroporaDigitifera)
ORTHOMCL20514	2	1	aug_v2a.18299.t1(AcroporaDigitifera) aug_v2a.18299.t2(AcroporaDigitifera)
ORTHOMCL20515	2	1	aug_v2a.02524.t1(AcroporaDigitifera) aug_v2a.02524.t2(AcroporaDigitifera)
ORTHOMCL20516	2	1	aug_v2a.06041.t1(AcroporaDigitifera) aug_v2a.03242.t1(AcroporaDigitifera)
ORTHOMCL20517	2	1	aug_v2a.15830.t1(AcroporaDigitifera) aug_v2a.18675.t1(AcroporaDigitifera)
ORTHOMCL20518	2	1	aug_v2a.21712.t1(AcroporaDigitifera) aug_v2a.06631.t1(AcroporaDigitifera)
ORTHOMCL20520	2	1	aug_v2a.18347.t1(AcroporaDigitifera) aug_v2a.01268.t1(AcroporaDigitifera)
ORTHOMCL20522	2	1	aug_v2a.23620.t1(AcroporaDigitifera) aug_v2a.23620.t2(AcroporaDigitifera)
ORTHOMCL20523	2	1	aug_v2a.18060.t1(AcroporaDigitifera) aug_v2a.24359.t1(AcroporaDigitifera)
ORTHOMCL20524	2	1	aug_v2a.13913.t1(AcroporaDigitifera) aug_v2a.13696.t1(AcroporaDigitifera)
ORTHOMCL20525	2	1	aug_v2a.08732.t1(AcroporaDigitifera) aug_v2a.08732.t2(AcroporaDigitifera)
ORTHOMCL20527	2	1	aug_v2a.15189.t2(AcroporaDigitifera) aug_v2a.15189.t1(AcroporaDigitifera)
ORTHOMCL20528	2	1	aug_v2a.20650.t2(AcroporaDigitifera) aug_v2a.20650.t1(AcroporaDigitifera)
ORTHOMCL20529	2	1	aug_v2a.18335.t1(AcroporaDigitifera) aug_v2a.20078.t1(AcroporaDigitifera)
ORTHOMCL20530	2	1	aug_v2a.18827.t1(AcroporaDigitifera) aug_v2a.12794.t1(AcroporaDigitifera)
ORTHOMCL20532	2	1	aug_v2a.09905.t1(AcroporaDigitifera) aug_v2a.12831.t1(AcroporaDigitifera)
ORTHOMCL20534	2	1	aug_v2a.02908.t1(AcroporaDigitifera) aug_v2a.10137.t1(AcroporaDigitifera)
ORTHOMCL20535	2	1	aug_v2a.21582.t1(AcroporaDigitifera) aug_v2a.21582.t2(AcroporaDigitifera)
ORTHOMCL20536	2	1	aug_v2a.03454.t1(AcroporaDigitifera) aug_v2a.24681.t1(AcroporaDigitifera)
ORTHOMCL20537	2	1	aug_v2a.18125.t1(AcroporaDigitifera) aug_v2a.11942.t1(AcroporaDigitifera)
ORTHOMCL20539	2	1	aug_v2a.18225.t1(AcroporaDigitifera) aug_v2a.08547.t1(AcroporaDigitifera)
ORTHOMCL20541	2	1	aug_v2a.18249.t1(AcroporaDigitifera) aug_v2a.16938.t1(AcroporaDigitifera)
ORTHOMCL20542	2	1	aug_v2a.22484.t1(AcroporaDigitifera) aug_v2a.08037.t1(AcroporaDigitifera)
ORTHOMCL20543	2	1	aug_v2a.09122.t1(AcroporaDigitifera) aug_v2a.09120.t1(AcroporaDigitifera)
ORTHOMCL20544	2	1	aug_v2a.17892.t1(AcroporaDigitifera) aug_v2a.05074.t1(AcroporaDigitifera)
ORTHOMCL20547	2	1	aug_v2a.22769.t1(AcroporaDigitifera) aug_v2a.21499.t1(AcroporaDigitifera)
ORTHOMCL20548	2	1	aug_v2a.06919.t1(AcroporaDigitifera) aug_v2a.06694.t1(AcroporaDigitifera)
ORTHOMCL20549	2	1	aug_v2a.24318.t1(AcroporaDigitifera) aug_v2a.20950.t1(AcroporaDigitifera)
ORTHOMCL20550	2	1	aug_v2a.17929.t1(AcroporaDigitifera) aug_v2a.23138.t1(AcroporaDigitifera)
ORTHOMCL20551	2	1	aug_v2a.17546.t1(AcroporaDigitifera) aug_v2a.21154.t1(AcroporaDigitifera)
ORTHOMCL20553	2	1	aug_v2a.22258.t1(AcroporaDigitifera) aug_v2a.22259.t1(AcroporaDigitifera)
ORTHOMCL20554	2	1	aug_v2a.12643.t1(AcroporaDigitifera) aug_v2a.12643.t2(AcroporaDigitifera)
ORTHOMCL20555	2	1	aug_v2a.23421.t1(AcroporaDigitifera) aug_v2a.19387.t1(AcroporaDigitifera)
ORTHOMCL20556	2	1	aug_v2a.02836.t1(AcroporaDigitifera) aug_v2a.17219.t1(AcroporaDigitifera)
ORTHOMCL20557	2	1	aug_v2a.07069.t1(AcroporaDigitifera) aug_v2a.12353.t1(AcroporaDigitifera)
ORTHOMCL20558	2	1	aug_v2a.18930.t1(AcroporaDigitifera) aug_v2a.22814.t1(AcroporaDigitifera)
ORTHOMCL20559	2	1	aug_v2a.13403.t1(AcroporaDigitifera) aug_v2a.24679.t1(AcroporaDigitifera)
ORTHOMCL20560	2	1	aug_v2a.08646.t1(AcroporaDigitifera) aug_v2a.20100.t1(AcroporaDigitifera)
ORTHOMCL20561	2	1	aug_v2a.19571.t1(AcroporaDigitifera) aug_v2a.17677.t1(AcroporaDigitifera)
ORTHOMCL20562	2	1	aug_v2a.20112.t2(AcroporaDigitifera) aug_v2a.20112.t1(AcroporaDigitifera)
ORTHOMCL20564	2	1	aug_v2a.17217.t1(AcroporaDigitifera) aug_v2a.04092.t1(AcroporaDigitifera)
ORTHOMCL20565	2	1	aug_v2a.05496.t1(AcroporaDigitifera) aug_v2a.05496.t2(AcroporaDigitifera)
ORTHOMCL20567	2	1	aug_v2a.17780.t1(AcroporaDigitifera) aug_v2a.09844.t1(AcroporaDigitifera)
ORTHOMCL20568	2	1	aug_v2a.17529.t1(AcroporaDigitifera) aug_v2a.03799.t1(AcroporaDigitifera)
ORTHOMCL20569	2	1	aug_v2a.09545.t2(AcroporaDigitifera) aug_v2a.09545.t1(AcroporaDigitifera)
ORTHOMCL20571	2	1	aug_v2a.13690.t1(AcroporaDigitifera) aug_v2a.21496.t1(AcroporaDigitifera)
ORTHOMCL20573	2	1	aug_v2a.24577.t1(AcroporaDigitifera) aug_v2a.06906.t1(AcroporaDigitifera)
ORTHOMCL20574	2	1	aug_v2a.09980.t1(AcroporaDigitifera) aug_v2a.04456.t1(AcroporaDigitifera)
ORTHOMCL20576	2	1	aug_v2a.05170.t1(AcroporaDigitifera) aug_v2a.13760.t1(AcroporaDigitifera)
ORTHOMCL20577	2	1	aug_v2a.01598.t1(AcroporaDigitifera) aug_v2a.08823.t1(AcroporaDigitifera)
ORTHOMCL20578	2	1	aug_v2a.11373.t1(AcroporaDigitifera) aug_v2a.13042.t1(AcroporaDigitifera)
ORTHOMCL20580	2	1	aug_v2a.23631.t1(AcroporaDigitifera) aug_v2a.14297.t1(AcroporaDigitifera)
ORTHOMCL20581	2	1	aug_v2a.09221.t1(AcroporaDigitifera) aug_v2a.19265.t1(AcroporaDigitifera)
ORTHOMCL20582	2	1	aug_v2a.04768.t1(AcroporaDigitifera) aug_v2a.20674.t1(AcroporaDigitifera)
ORTHOMCL20584	2	1	aug_v2a.24440.t1(AcroporaDigitifera) aug_v2a.24440.t2(AcroporaDigitifera)
ORTHOMCL20585	2	1	aug_v2a.17406.t1(AcroporaDigitifera) aug_v2a.15485.t1(AcroporaDigitifera)
ORTHOMCL20586	2	1	aug_v2a.19279.t1(AcroporaDigitifera) aug_v2a.15321.t1(AcroporaDigitifera)
ORTHOMCL20587	2	1	aug_v2a.17739.t1(AcroporaDigitifera) aug_v2a.21368.t1(AcroporaDigitifera)
ORTHOMCL20590	2	1	aug_v2a.02877.t1(AcroporaDigitifera) aug_v2a.13893.t1(AcroporaDigitifera)
ORTHOMCL20591	2	1	aug_v2a.18239.t1(AcroporaDigitifera) aug_v2a.21433.t1(AcroporaDigitifera)
ORTHOMCL20592	2	1	aug_v2a.15883.t1(AcroporaDigitifera) aug_v2a.06156.t1(AcroporaDigitifera)
ORTHOMCL20593	2	1	aug_v2a.03287.t1(AcroporaDigitifera) aug_v2a.03495.t1(AcroporaDigitifera)
ORTHOMCL20597	2	1	aug_v2a.19749.t1(AcroporaDigitifera) aug_v2a.02886.t1(AcroporaDigitifera)
ORTHOMCL20598	2	1	aug_v2a.03680.t1(AcroporaDigitifera) aug_v2a.24360.t1(AcroporaDigitifera)
ORTHOMCL20599	2	1	aug_v2a.05307.t1(AcroporaDigitifera) aug_v2a.05308.t1(AcroporaDigitifera)
ORTHOMCL20600	2	1	aug_v2a.17732.t1(AcroporaDigitifera) aug_v2a.15020.t1(AcroporaDigitifera)
ORTHOMCL20601	2	1	aug_v2a.03529.t1(AcroporaDigitifera) aug_v2a.12735.t1(AcroporaDigitifera)
ORTHOMCL20605	2	1	aug_v2a.18122.t1(AcroporaDigitifera) aug_v2a.17058.t1(AcroporaDigitifera)
ORTHOMCL20607	2	1	aug_v2a.21336.t1(AcroporaDigitifera) aug_v2a.21336.t2(AcroporaDigitifera)
ORTHOMCL20608	2	1	aug_v2a.08123.t1(AcroporaDigitifera) aug_v2a.10646.t1(AcroporaDigitifera)
ORTHOMCL20609	2	1	aug_v2a.16182.t1(AcroporaDigitifera) aug_v2a.08472.t1(AcroporaDigitifera)
ORTHOMCL20611	2	1	aug_v2a.18605.t1(AcroporaDigitifera) aug_v2a.10223.t1(AcroporaDigitifera)
ORTHOMCL20612	2	1	aug_v2a.17185.t1(AcroporaDigitifera) aug_v2a.08373.t1(AcroporaDigitifera)
ORTHOMCL20613	2	1	aug_v2a.14554.t1(AcroporaDigitifera) aug_v2a.13318.t1(AcroporaDigitifera)
ORTHOMCL20614	2	1	aug_v2a.13004.t1(AcroporaDigitifera) aug_v2a.13004.t2(AcroporaDigitifera)
ORTHOMCL20618	2	1	aug_v2a.17642.t1(AcroporaDigitifera) aug_v2a.21092.t1(AcroporaDigitifera)
ORTHOMCL20619	2	1	aug_v2a.18193.t1(AcroporaDigitifera) aug_v2a.09283.t1(AcroporaDigitifera)
ORTHOMCL20621	2	1	aug_v2a.11234.t1(AcroporaDigitifera) aug_v2a.21826.t1(AcroporaDigitifera)
ORTHOMCL20622	2	1	aug_v2a.17902.t2(AcroporaDigitifera) aug_v2a.17902.t1(AcroporaDigitifera)
ORTHOMCL20628	2	1	aug_v2a.13110.t1(AcroporaDigitifera) aug_v2a.13110.t2(AcroporaDigitifera)
ORTHOMCL20629	2	1	aug_v2a.00048.t1(AcroporaDigitifera) aug_v2a.00048.t2(AcroporaDigitifera)
ORTHOMCL20631	2	1	aug_v2a.00517.t1(AcroporaDigitifera) aug_v2a.10430.t1(AcroporaDigitifera)
ORTHOMCL20632	2	1	aug_v2a.02907.t1(AcroporaDigitifera) aug_v2a.01014.t1(AcroporaDigitifera)
ORTHOMCL20633	2	1	aug_v2a.19420.t1(AcroporaDigitifera) aug_v2a.20685.t1(AcroporaDigitifera)
ORTHOMCL20634	2	1	aug_v2a.07205.t1(AcroporaDigitifera) aug_v2a.22504.t1(AcroporaDigitifera)
ORTHOMCL20635	2	1	aug_v2a.17527.t1(AcroporaDigitifera) aug_v2a.22280.t1(AcroporaDigitifera)
ORTHOMCL20636	2	1	aug_v2a.20710.t1(AcroporaDigitifera) aug_v2a.04409.t1(AcroporaDigitifera)
ORTHOMCL20638	2	1	aug_v2a.13588.t1(AcroporaDigitifera) aug_v2a.20358.t1(AcroporaDigitifera)
ORTHOMCL20639	2	1	aug_v2a.18618.t2(AcroporaDigitifera) aug_v2a.18618.t1(AcroporaDigitifera)
ORTHOMCL20643	2	1	aug_v2a.18243.t1(AcroporaDigitifera) aug_v2a.19739.t1(AcroporaDigitifera)
ORTHOMCL20644	2	1	aug_v2a.21311.t1(AcroporaDigitifera) aug_v2a.19698.t1(AcroporaDigitifera)
ORTHOMCL20646	2	1	aug_v2a.11520.t1(AcroporaDigitifera) aug_v2a.13214.t1(AcroporaDigitifera)
ORTHOMCL20648	2	1	aug_v2a.01223.t2(AcroporaDigitifera) aug_v2a.01223.t1(AcroporaDigitifera)
ORTHOMCL20649	2	1	aug_v2a.06643.t1(AcroporaDigitifera) aug_v2a.01699.t1(AcroporaDigitifera)
ORTHOMCL20650	2	1	aug_v2a.17633.t1(AcroporaDigitifera) aug_v2a.20774.t1(AcroporaDigitifera)
ORTHOMCL20651	2	1	aug_v2a.17443.t1(AcroporaDigitifera) aug_v2a.00622.t1(AcroporaDigitifera)
ORTHOMCL20654	2	1	aug_v2a.20285.t1(AcroporaDigitifera) aug_v2a.19992.t1(AcroporaDigitifera)
ORTHOMCL20656	2	1	aug_v2a.03867.t2(AcroporaDigitifera) aug_v2a.03867.t1(AcroporaDigitifera)
ORTHOMCL20657	2	1	aug_v2a.16737.t1(AcroporaDigitifera) aug_v2a.16737.t2(AcroporaDigitifera)
ORTHOMCL20659	2	1	aug_v2a.03977.t2(AcroporaDigitifera) aug_v2a.03977.t1(AcroporaDigitifera)
ORTHOMCL20660	2	1	aug_v2a.16417.t1(AcroporaDigitifera) aug_v2a.16417.t2(AcroporaDigitifera)
ORTHOMCL20661	2	1	aug_v2a.18210.t1(AcroporaDigitifera) aug_v2a.03361.t1(AcroporaDigitifera)
ORTHOMCL20662	2	1	aug_v2a.17486.t1(AcroporaDigitifera) aug_v2a.14103.t1(AcroporaDigitifera)
ORTHOMCL20663	2	1	aug_v2a.08074.t1(AcroporaDigitifera) aug_v2a.08074.t2(AcroporaDigitifera)
ORTHOMCL20667	2	1	aug_v2a.21846.t1(AcroporaDigitifera) aug_v2a.01373.t1(AcroporaDigitifera)
ORTHOMCL20668	2	1	aug_v2a.17435.t1(AcroporaDigitifera) aug_v2a.13543.t1(AcroporaDigitifera)
ORTHOMCL20670	2	1	aug_v2a.17331.t1(AcroporaDigitifera) aug_v2a.23625.t1(AcroporaDigitifera)
ORTHOMCL20671	2	1	aug_v2a.00387.t1(AcroporaDigitifera) aug_v2a.17207.t1(AcroporaDigitifera)
ORTHOMCL20672	2	1	aug_v2a.09883.t2(AcroporaDigitifera) aug_v2a.09883.t1(AcroporaDigitifera)
ORTHOMCL20675	2	1	aug_v2a.12219.t1(AcroporaDigitifera) aug_v2a.12219.t2(AcroporaDigitifera)
ORTHOMCL20676	2	1	aug_v2a.08805.t1(AcroporaDigitifera) aug_v2a.24012.t1(AcroporaDigitifera)
ORTHOMCL20678	2	1	aug_v2a.10105.t1(AcroporaDigitifera) aug_v2a.20825.t1(AcroporaDigitifera)
ORTHOMCL20679	2	1	aug_v2a.02797.t1(AcroporaDigitifera) aug_v2a.06396.t1(AcroporaDigitifera)
ORTHOMCL20680	2	1	aug_v2a.15132.t2(AcroporaDigitifera) aug_v2a.15132.t1(AcroporaDigitifera)
ORTHOMCL20682	2	1	aug_v2a.00736.t1(AcroporaDigitifera) aug_v2a.22353.t1(AcroporaDigitifera)
ORTHOMCL20684	2	1	aug_v2a.03223.t1(AcroporaDigitifera) aug_v2a.03223.t1.1(AcroporaDigitifera)
ORTHOMCL20686	2	1	aug_v2a.18511.t1(AcroporaDigitifera) aug_v2a.18511.t2(AcroporaDigitifera)
ORTHOMCL20688	2	1	aug_v2a.21422.t1(AcroporaDigitifera) aug_v2a.02055.t1(AcroporaDigitifera)
ORTHOMCL20692	2	1	aug_v2a.13316.t1(AcroporaDigitifera) aug_v2a.13316.t2(AcroporaDigitifera)
ORTHOMCL20693	2	1	aug_v2a.04717.t1(AcroporaDigitifera) aug_v2a.04716.t1(AcroporaDigitifera)
ORTHOMCL20694	2	1	aug_v2a.11447.t1(AcroporaDigitifera) aug_v2a.11446.t1(AcroporaDigitifera)
ORTHOMCL20695	2	1	aug_v2a.16080.t1(AcroporaDigitifera) aug_v2a.16734.t1(AcroporaDigitifera)
ORTHOMCL20696	2	1	aug_v2a.03142.t1(AcroporaDigitifera) aug_v2a.24521.t1(AcroporaDigitifera)
ORTHOMCL20697	2	1	aug_v2a.07603.t1(AcroporaDigitifera) aug_v2a.22317.t1(AcroporaDigitifera)
ORTHOMCL20698	2	1	aug_v2a.20531.t1(AcroporaDigitifera) aug_v2a.14670.t1(AcroporaDigitifera)
ORTHOMCL20699	2	1	aug_v2a.03826.t1(AcroporaDigitifera) aug_v2a.22286.t1(AcroporaDigitifera)
ORTHOMCL20701	2	1	aug_v2a.18875.t1(AcroporaDigitifera) aug_v2a.18878.t1(AcroporaDigitifera)
ORTHOMCL20702	2	1	aug_v2a.22477.t1(AcroporaDigitifera) aug_v2a.07437.t1(AcroporaDigitifera)
ORTHOMCL20703	2	1	aug_v2a.15611.t1(AcroporaDigitifera) aug_v2a.14634.t1(AcroporaDigitifera)
ORTHOMCL20704	2	1	aug_v2a.18173.t1(AcroporaDigitifera) aug_v2a.02796.t1(AcroporaDigitifera)
ORTHOMCL20707	2	1	aug_v2a.17191.t1(AcroporaDigitifera) aug_v2a.14511.t1(AcroporaDigitifera)
